text	label
Remetidos os Autos para o Tribunal Regional Federal - Recurso 3ª Região	H:Ativo
Suspensão do Prazo Prazo referente à movimentação foi alterado para 18/03/2019 devido à alteração da tabela de feriados	H:Ativo
Baixa Definitiva	H:Arquivado
Certidão de Publicação Expedida Relação :0046/2018 Data da Disponibilização: 09/03/2018 Data da Publicação: 12/03/2018 Número do Diário: 2532 Página: 1023/1038	H:Ativo
Incidente Processual Instaurado Seq.: 03 - Precatório	H:Ativo
Tipo do Movimento:Recebidos os autos 	H:Ativo
Certidão de Cartório Expedida Certidão - Genérica	H:Ativo
Arquivado Definitivamente	H:Arquivado
Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Exibição de Documento ou Coisa Cível em Falência de Empresários, Sociedades Empresáriais, Microempresas e Empresas de Pequeno Porte - Número: 80176 - Protocolo: FBTU18000377648	H:Ativo
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo	H:Arquivado
Conclusos para Despacho	H:Ativo
Petição Juntada Nº Protocolo: WFPA.19.70002859-3 Tipo da Petição: Petição Juntando Cópia do Agravo (Art. 1.018, do CPC) Data: 08/01/2019 12:34	H:Ativo
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo	H:Arquivado
Pedido de Homologação de Acordo Juntado Nº Protocolo: WSRP.19.70076200-9 Tipo da Petição: Pedido de Homologação de Acordo Data: 01/03/2019 11:02	H:Ativo
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Privado REMETIDO TRIBUNAL	H:Ativo
Arquivado Definitivamente	H:Arquivado
Edital 75/2016Publicado No Doe Nº 3307, Em 08/07/2016 Publicação De Edital	H:Arquivado
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 10ª Vara de Fazenda Pública	H:Ativo
Certidão de Publicação Expedida Relação :0312/2019 Data da Disponibilização: 01/04/2019 Data da Publicação: 02/04/2019 Número do Diário: 2779 Página: 1754	H:Ativo
Para O(S) Autor(Es) E Réu(S) Ed.Nº 3358 Sol.Nº 4739 Publicação De Notificação Ciência Despacho	H:Ativo
Baixa Definitiva Tratava-se da restauração do 2º volume dos autos 21639/05, a qual teve a sentença de homologação transitada em julgado em 21/07/2015 e retorna, nesta data, a ser 2º volume devidamente restaurado.	H:Arquivado
Recebidos os Autos da Procuradoria do Município 4426/2008 - 6 E 7º VOL Tipo de local de destino: Cartório Especificação do local de destino: Unidade de Processamento das Execuções contra a Fazenda Pública da Comarca da Capital - UPEFAZ	H:Ativo
Suspensão do Prazo Prazo referente ao usuário foi alterado para 13/03/2019 devido à alteração da tabela de feriados	H:Ativo
Certidão de Publicação Expedida Relação :0137/2019 Data da Disponibilização: 28/03/2019 Data da Publicação: 29/03/2019 Número do Diário: 2777 Página: 3523/3530	H:Ativo
Remetida a Carta Precatória ao Cartório de Origem Cumprida Negativa Remetida a Carta Precatória ao Cartório de Origem Cumprida Negativa	H:Arquivado
Petição Juntada Nº Protocolo: WBRE.19.70046032-0 Tipo da Petição: Petição Intermediária Data: 01/04/2019 15:54	H:Suspenso
Arquivado Definitivamente Pacote 2099/2016	H:Arquivado
Certidão de Cartório Expedida Certidão - Arquivamento	H:Arquivado
"Tipo do Movimento:Decisão - Decisão Determinação Descrição:Tendo em vista que devidamente intimado da penhora o executado se manteve inerte, prossiga-se na execução com a realização da hasta pública.

Preclusa esta voltem conclusos para a designação das datas da Praça."	H:Ativo
Documento Juntado Nº Protocolo: WFPA.19.80036127-8 Tipo da Petição: Petições Diversas Data: 25/03/2019 15:44	H:Ativo
Contrarrazões Juntada Nº Protocolo: WJMJ.18.41264288-0 Tipo da Petição: Contrarrazões de Apelação Data: 21/09/2018 15:04	H:Ativo
Certidão de Publicação Expedida Relação :0122/2019 Data da Disponibilização: 18/03/2019 Data da Publicação: 20/03/2019 Número do Diário: 2769 Página: 1829-1839	H:Ativo
Arquivado Provisoriamente AGUARDANDO PROVOCAÇÃO NO ARQUIVO. REMETIDO AO ARQUIVO 1 A 4 VOLUMES	H:Suspenso
Ofício Requisitório - Comunicação - Protocolo Eletrônico - DEPRE	H:Arquivado
Arquivado Definitivamente Pacote nº 11.603/2017 (Único Volume)	H:Arquivado
Certidão de Publicação Expedida Relação :1414/2015 Data da Disponibilização: 29/09/2015 Data da Publicação: 30/09/2015 Número do Diário: 1977 Página: 1099/1102	H:Ativo
Início da Execução Juntado 0026724-52.2018.8.26.0053 - Cumprimento Provisório de Sentença	H:Ativo
Pedido de Habilitação Juntado Nº Protocolo: WLAP.16.70101130-6 Tipo da Petição: Pedido de Habilitação Data: 24/10/2016 12:05	H:Arquivado
Arquivado Definitivamente PACOTE 8682/2018	H:Arquivado
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:1874Maço recebido pelo arquivo em:12/12/2017Local de arquivamento:Arquivo Regional de Itaipava	H:Arquivado
Certidão de Publicação Expedida Relação :0264/2017 Data da Disponibilização: 25/07/2017 Data da Publicação: 26/07/2017 Número do Diário: 2395 Página: 1324/1331	H:Ativo
Termo de Audiência Expedido TERMO DE AUDIENCIA PRECATÓRIAS	H:Arquivado
Comprovante de Depósito Juntado	H:Ativo
Remetidos os Autos para o Tribunal Regional Federal – TRF3 - Apelação – Processo Digital TRF3	H:Ativo
Arquivado Definitivamente	H:Arquivado
Remetida a Carta Precatória ao Cartório de Origem Cumprida Positiva	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Conclusos Para Decisão Dos Embargos De Declaração (Gabinete Da Ministra Maria Helena Mallmann)	H:Ativo
Arquivado Definitivamente	H:Arquivado
Certidão de Publicação Expedida Relação :0351/2018 Data da Disponibilização: 01/11/2018 Data da Publicação: 05/11/2018 Número do Diário: 2692 Página: 1023/1025	H:Arquivado
Autos Entregues em Carga ao Advogado do Autor Andamentos e Volumes entregue para Matheus de Almeida, End Praça da República, N 282 Tel 33506000 Tipo de local de destino: Advogado Especificação do local de destino: Franssilene dos Santos Santiago	H:Ativo
Conclusos para Decisão	H:Ativo
Certidão de Honorários Expedida Certidão - Honorários - Convênio Defensoria-OAB	H:Arquivado
Arquivados Os Autos Definitivamente	H:Ativo
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo	H:Arquivado
Arquivado Definitivamente PACOTE 1312/17	H:Arquivado
AR Positivo Juntado	H:Arquivado
Petição Juntada Nº Protocolo: WJMJ.19.40442428-5 Tipo da Petição: Petições Diversas Data: 02/04/2019 11:53	H:Ativo
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Certidão de Publicação Expedida Relação :0681/2019 Data da Disponibilização: 28/03/2019 Data da Publicação: 29/03/2019 Número do Diário: 2777 Página: 1650a1657	H:Ativo
Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados RECALL PACOTE 10723/2017	H:Arquivado
Suspensão do Prazo Prazo referente à movimentação foi alterado para 29/03/2019 devido à alteração da tabela de feriados	H:Ativo
Certidão de Cartório Expedida Certidão - Genérica	H:Ativo
Certidão de Publicação Expedida Relação :0688/2018 Data da Disponibilização: 22/11/2018 Data da Publicação: 23/11/2018 Número do Diário: 2702 Página: 1503/1507	H:Ativo
Decurso de Prazo Processo Digital - Certidão - Decurso de Prazo	H:Ativo
Trânsito em Julgado às partes - com Baixa Extinção (Art. 485, VIII, CPC)	H:Arquivado
Certidão de Publicação Expedida Relação :0016/2019 Data da Disponibilização: 29/01/2019 Data da Publicação: 30/01/2019 Número do Diário: 2737 Página: 1551/1578	H:Ativo
Tipo do Movimento:Ato Ordinatório Praticado Descrição:Certifico e dou fé que não subsistem custas no presente feito, face gratuidade de justiça deferida a parte às fls. 28.	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Mudança de Classe Processual	H:Arquivado
Certidão de Publicação Expedida Relação :0046/2019 Data da Disponibilização: 21/03/2019 Data da Publicação: 22/03/2019 Número do Diário: 2772 Página: 1591/1593	H:Ativo
Decisão	H:Ativo
Arquivado Definitivamente	H:Arquivado
Recebidos os Autos da Procuradoria Federal Tipo de local de destino: Cartório Especificação do local de destino: Cartório do Setor de Execução Fiscal	H:Arquivado
Certidão de Remessa da Intimação Para o Portal Eletrônico Expedida Certidão - Remessa da Intimação para o Portal Eletrônico	H:Ativo
Ofício Juntado	H:Arquivado
Arquivado Provisoriamente AGUARDANDO PROVOCAÇÃO - DIV. CX. 13300/2017	H:Suspenso
Arquivado Definitivamente arquivado na caixa 781/2019	H:Arquivado
Remetida a Carta Precatória ao Cartório de Origem Cumprida Positiva	H:Arquivado
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 3ª Vara de Fazenda Pública	H:Arquivado
Conclusos Para Despacho Do(A) Ministro(A) Vice-Presidente Do Tst - Re (Gabinete Da Vice-Presidência)	H:Ativo
Arquivado Definitivamente Decisão monocrática de 23/11/2015 - negou provimento Trânsito em julgado em 24/02/2016	H:Arquivado
Suspensão do Prazo Prazo referente ao usuário foi alterado para 18/03/2019 devido à alteração da tabela de feriados	H:Ativo
Certidão de Publicação Expedida Relação :0094/2019 Data da Disponibilização: 27/02/2019 Data da Publicação: 28/02/2019 Número do Diário: 2758 Página: 3274	H:Ativo
"Remessa do Arquivo RETORNO A RECALL MALOTE ""GSOFSM2875""."	H:Suspenso
Certidão de Cartório Expedida Certidão - Genérica	H:Suspenso
Remetida a Carta Precatória ao Cartório de Origem Cumprida Positiva	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Remetidos os Autos para a Defensoria Pública com Vista Revisão Tipo de local de destino: Defensoria Pública Especificação do local de destino: Defensoria Pública Vencimento: 07/08/2018	H:Ativo
Arquivado Definitivamente	H:Arquivado
Recurso Especial repetitivo	H:Ativo
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo	H:Ativo
Despacho	H:Arquivado
Comprovante de Depósito Juntada	H:Arquivado
Certidão de Cartório Expedida Certidão - Remessa de Autos ao Arquivo	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Mandado de Levantamento Expedido Certidão - Expedição de mandado de levantamento	H:Ativo
Arquivado Definitivamente	H:Arquivado
Tipo do Movimento:RemessaDestinatário:Central de Arquivamento Prazo:15 dia(s)	H:Arquivado
Arquivado Provisoriamente	H:Arquivado
Certidão de Publicação Expedida Relação :0250/2017 Data da Disponibilização: 23/10/2017 Data da Publicação: 24/10/2017 Número do Diário: 2455 Página: 852/860	H:Arquivado
Arquivado Provisoriamente	H:Suspenso
Certidão de Cartório Expedida C E R T I D Ã O Certifico e dou fé que, nesta data, procedi a atualização dos dados destes autos no sistema SAJ, emitindo extrato. Certifico finalmente haver arquivado os presentes autos. Nada Mais.	H:Suspenso
Certidão de Publicação Expedida Relação :0060/2019 Data da Disponibilização: 31/01/2019 Data da Publicação: 01/02/2019 Número do Diário: 2739 Página: 3707/3713	H:Ativo
Certidão de Cartório Expedida RETORNO AO ARQUIVO	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Suspenso
Suspensão do Prazo Prazo referente ao usuário foi alterado para 27/03/2018 devido à alteração da tabela de feriados	H:Ativo
Levantamento da Suspensão/Sobrestamento (Repercussão Geral/Demandas Repetitivas)	H:Ativo
Conclusos para Despacho	H:Ativo
Arquivado Definitivamente Arquivado	H:Arquivado
Despacho	H:Ativo
Certidão de Publicação Expedida Relação :0311/2015 Data da Disponibilização: 13/01/2016 Data da Publicação: 18/01/2016 Número do Diário: 2035 Página: 409/421	H:Arquivado
Arquivado Definitivamente arquivo definitivo	H:Arquivado
Certidão de Publicação Expedida Relação :0069/2019 Data da Disponibilização: 29/03/2019 Data da Publicação: 01/04/2019 Número do Diário: 2778 Página: 2767/2768	H:Ativo
Tipo do Movimento:Publicado  Sentença Folhas do DJERJ.:7/23	H:Ativo
Certidão de Publicação Expedida Relação :0173/2019 Data da Disponibilização: 26/03/2019 Data da Publicação: 27/03/2019 Número do Diário: 2776 Página: 1020/1038	H:Ativo
Trânsito em Julgado às partes Certidão - Trânsito em Julgado	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Trânsito em Julgado às partes - Proc. em Andamento CERTIDÃO - TRÂNSITO EM JULGADOCertifico e dou fé que a r. sentença de fls. 55/58 transitou em julgado em 15/09/2017. Nada Mais. São Paulo, 27 de novembro de 2017. Eu, ___, Kátia Koga Pinto, Escrevente Técnico Judiciário.	H:Arquivado
Petição Juntada Nº Protocolo: WJEC.18.70077439-1 Tipo da Petição: Petições Diversas Data: 23/07/2018 14:00	H:Arquivado
Remetidos os Autos para a Procuradoria do Estado com Vista retirado pelo estagiario andre. k- levando somente o 5 volume Tipo de local de destino: Procuradoria do Estado Especificação do local de destino: Procuradoria do Estado	H:Ativo
Arquivado Definitivamente	H:Arquivado
Arquivado Definitivamente 5528/2017	H:Arquivado
Decurso de Prazo Certidão - Decurso de prazo	H:Ativo
Petição Juntada Nº Protocolo: WSTA.17.70623869-5 Tipo da Petição: Petições Diversas Data: 27/12/2017 10:25	H:Arquivado
Tipo do Movimento:Juntada - Petição Descrição da juntada:Documento eletrônico juntado de forma automática.	H:Ativo
Suspensão do Prazo Prazo referente ao usuário foi alterado para 28/08/2018 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 24/09/2018 devido à alteração da tabela de feriados	H:Ativo
Certidão de Publicação Expedida Relação :0029/2019 Data da Disponibilização: 01/03/2019 Data da Publicação: 07/03/2019 Número do Diário: 2760 Página: 1206/1232	H:Ativo
Cancelada a Distribuição (movimentação exclusiva do distribuidor) Determinação judicial fls. 58	H:Ativo
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público SEÇÃO DE DIREITO PÚBLICO,SEJ 2.1.4, COMPLEXO IPIRANGA-SALA 38 Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo	H:Ativo
Certidão de Cartório Expedida Certidão - Certifica Trânsito em Julgado com baixa - Execução Fiscal Eletrônica	H:Arquivado
Documento Juntado	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Autos Destruídos Destruídos em 19/06/2017	H:Arquivado
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Remetidos Os Autos Para Órgão Jurisdicional Competente Para Processar Recurso	H:Ativo
Arquivado Definitivamente	H:Arquivado
Certidão de Publicação Expedida Relação :0426/2018 Data da Disponibilização: 18/12/2018 Data da Publicação: 19/12/2018 Número do Diário: 03 Página: 2590/2595	H:Suspenso
Processo Findo	H:Suspenso
Arquivado Definitivamente	H:Arquivado
Certidão de Publicação Expedida Relação :0597/2018 Data da Disponibilização: 23/01/2019 Data da Publicação: 24/01/2019 Número do Diário: 2734 Página: 1529/1538	H:Ativo
Remetidos os Autos FÍSICOS Digitalizados ao Arquivo - Comunicado 903/2017 Pacote: 9822/17 - 1º ao 2º Volume	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Ativo
Arquivado Definitivamente	H:Arquivado
Arquivado Provisoriamente	H:Suspenso
Suspensão do Prazo Prazo referente à carga foi alterado para 27/01/2021 devido à alteração da tabela de feriados	H:Ativo
Certidão de Cartório Expedida Certidão - Genérica	H:Arquivado
Baixa Definitiva	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Procedimento Comum - Número: 80015 - Protocolo: FFPA18002173548	H:Ativo
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo	H:Ativo
